filename,steering_angle
Quirec_00073.jpg,0
Quirec_00074.jpg,0
Quirec_00075.jpg,0
Quirec_00076.jpg,0
Quirec_00077.jpg,0
Quirec_00078.jpg,0
Quirec_00079.jpg,0
Quirec_00080.jpg,0
Quirec_00081.jpg,0
Quirec_00082.jpg,0
Quirec_00083.jpg,0
Quirec_00084.jpg,0
Quirec_00085.jpg,0
Quirec_00086.jpg,0
Quirec_00087.jpg,0
Quirec_00088.jpg,0
Quirec_00089.jpg,0
Quirec_00090.jpg,0
Quirec_00091.jpg,0
Quirec_00092.jpg,0
Quirec_00093.jpg,0
Quirec_00094.jpg,0
Quirec_00095.jpg,0
Quirec_00096.jpg,0
Quirec_00097.jpg,0
Quirec_00098.jpg,0
Quirec_00099.jpg,0
Quirec_00100.jpg,0
Quirec_00101.jpg,0
Quirec_00102.jpg,0
Quirec_00103.jpg,0
Quirec_00104.jpg,0
Quirec_00105.jpg,0
Quirec_00106.jpg,0
Quirec_00107.jpg,0
Quirec_00108.jpg,0
Quirec_00109.jpg,0
Quirec_00110.jpg,0
Quirec_00111.jpg,0
Quirec_00112.jpg,0
Quirec_00113.jpg,0
Quirec_00114.jpg,0
Quirec_00115.jpg,0
Quirec_00116.jpg,0
Quirec_00117.jpg,0
Quirec_00118.jpg,0
Quirec_00119.jpg,0
Quirec_00120.jpg,0
Quirec_00121.jpg,0
Quirec_00122.jpg,0
Quirec_00123.jpg,0
Quirec_00124.jpg,0
Quirec_00125.jpg,0
Quirec_00126.jpg,0
Quirec_00127.jpg,0
Quirec_00128.jpg,0
Quirec_00129.jpg,0
Quirec_00130.jpg,0
Quirec_00131.jpg,0
Quirec_00132.jpg,0
Quirec_00133.jpg,0
Quirec_00134.jpg,0
Quirec_00135.jpg,0
Quirec_00136.jpg,0
Quirec_00137.jpg,0
Quirec_00138.jpg,0
Quirec_00139.jpg,0
Quirec_00140.jpg,0
Quirec_00141.jpg,0
Quirec_00142.jpg,0
Quirec_00143.jpg,0
Quirec_00144.jpg,0
Quirec_00145.jpg,0
Quirec_00146.jpg,0
Quirec_00147.jpg,0
Quirec_00148.jpg,0
Quirec_00149.jpg,0
Quirec_00150.jpg,0
Quirec_00151.jpg,0
Quirec_00152.jpg,0
Quirec_00153.jpg,0
Quirec_00154.jpg,0
Quirec_00155.jpg,0
Quirec_00156.jpg,0
Quirec_00157.jpg,0
Quirec_00158.jpg,0
Quirec_00159.jpg,0
Quirec_00160.jpg,0
Quirec_00161.jpg,0
Quirec_00162.jpg,0
Quirec_00163.jpg,0
Quirec_00164.jpg,0
Quirec_00165.jpg,0
Quirec_00166.jpg,0
Quirec_00167.jpg,0
Quirec_00168.jpg,0
Quirec_00169.jpg,0
Quirec_00170.jpg,0
Quirec_00171.jpg,0
Quirec_00172.jpg,0
Quirec_00173.jpg,0
Quirec_00174.jpg,0
Quirec_00175.jpg,0
Quirec_00176.jpg,0
Quirec_00177.jpg,0
Quirec_00178.jpg,0
Quirec_00179.jpg,0
Quirec_00180.jpg,0
Quirec_00181.jpg,0
Quirec_00182.jpg,0
Quirec_00183.jpg,0
Quirec_00184.jpg,0
Quirec_00185.jpg,0
Quirec_00186.jpg,0
Quirec_00187.jpg,0
Quirec_00188.jpg,0
Quirec_00189.jpg,0
Quirec_00190.jpg,0
Quirec_00191.jpg,0
Quirec_00192.jpg,0
Quirec_00193.jpg,0
Quirec_00194.jpg,0
Quirec_00195.jpg,0
Quirec_00196.jpg,0
Quirec_00197.jpg,0
Quirec_00198.jpg,0
Quirec_00199.jpg,0
Quirec_00200.jpg,0
Quirec_00201.jpg,0
Quirec_00202.jpg,0
Quirec_00203.jpg,0
Quirec_00204.jpg,0
Quirec_00205.jpg,0
Quirec_00206.jpg,0
Quirec_00207.jpg,0
Quirec_00208.jpg,0
Quirec_00209.jpg,0
Quirec_00210.jpg,0
Quirec_00211.jpg,0
Quirec_00212.jpg,0
Quirec_00213.jpg,0
Quirec_00214.jpg,0
Quirec_00215.jpg,0
Quirec_00216.jpg,0
Quirec_00217.jpg,0
Quirec_00218.jpg,0
Quirec_00219.jpg,0
Quirec_00220.jpg,0
Quirec_00221.jpg,0
Quirec_00222.jpg,0
Quirec_00223.jpg,0
Quirec_00224.jpg,0
Quirec_00225.jpg,0
Quirec_00226.jpg,0
Quirec_00227.jpg,0
Quirec_00228.jpg,0
Quirec_00229.jpg,0
Quirec_00230.jpg,0
Quirec_00231.jpg,0
Quirec_00232.jpg,0
Quirec_00233.jpg,0
Quirec_00234.jpg,0
Quirec_00235.jpg,0
Quirec_00236.jpg,0
Quirec_00237.jpg,0
Quirec_00238.jpg,0
Quirec_00239.jpg,0
Quirec_00240.jpg,0
Quirec_00241.jpg,0
Quirec_00242.jpg,0
Quirec_00243.jpg,0
Quirec_00244.jpg,0
Quirec_00245.jpg,0
Quirec_00246.jpg,0
Quirec_00247.jpg,0
Quirec_00248.jpg,0
Quirec_00249.jpg,0
Quirec_00250.jpg,0
Quirec_00251.jpg,0
Quirec_00252.jpg,0
Quirec_00253.jpg,0
Quirec_00254.jpg,0
Quirec_00255.jpg,0
Quirec_00256.jpg,0
Quirec_00257.jpg,0
Quirec_00258.jpg,0
Quirec_00259.jpg,0
Quirec_00260.jpg,0
Quirec_00261.jpg,0
Quirec_00262.jpg,0
Quirec_00263.jpg,0
Quirec_00264.jpg,0
Quirec_00265.jpg,0
Quirec_00266.jpg,0
Quirec_00267.jpg,0
Quirec_00268.jpg,0
Quirec_00269.jpg,0
Quirec_00270.jpg,0
Quirec_00271.jpg,0
Quirec_00272.jpg,0
Quirec_00273.jpg,0
Quirec_00274.jpg,0
Quirec_00275.jpg,0
Quirec_00276.jpg,0
Quirec_00277.jpg,0
Quirec_00278.jpg,0
Quirec_00279.jpg,0
Quirec_00280.jpg,0
Quirec_00281.jpg,0
Quirec_00282.jpg,0
Quirec_00283.jpg,0
Quirec_00284.jpg,0
Quirec_00285.jpg,0
Quirec_00286.jpg,0
Quirec_00287.jpg,0
Quirec_00288.jpg,0
Quirec_00289.jpg,0
Quirec_00290.jpg,0
Quirec_00291.jpg,0
Quirec_00292.jpg,0
Quirec_00293.jpg,0
Quirec_00294.jpg,0
Quirec_00295.jpg,0
Quirec_00296.jpg,0
Quirec_00297.jpg,0
Quirec_00298.jpg,0
Quirec_00299.jpg,0
Quirec_00300.jpg,0
Quirec_00301.jpg,0
Quirec_00302.jpg,0
Quirec_00303.jpg,0
Quirec_00304.jpg,0
Quirec_00305.jpg,0
Quirec_00306.jpg,0
Quirec_00307.jpg,0
Quirec_00308.jpg,0
Quirec_00309.jpg,0
Quirec_00310.jpg,0
Quirec_00311.jpg,0
Quirec_00312.jpg,0
Quirec_00313.jpg,0
Quirec_00314.jpg,0
Quirec_00315.jpg,0
Quirec_00316.jpg,0
Quirec_00317.jpg,0
Quirec_00318.jpg,0
Quirec_00319.jpg,0
Quirec_00320.jpg,0
Quirec_00321.jpg,0
Quirec_00322.jpg,0
Quirec_00323.jpg,0
Quirec_00324.jpg,0
Quirec_00325.jpg,0
Quirec_00326.jpg,0
Quirec_00327.jpg,0
Quirec_00328.jpg,0
Quirec_00329.jpg,0
Quirec_00330.jpg,0
Quirec_00331.jpg,0
Quirec_00332.jpg,0
Quirec_00333.jpg,0
Quirec_00334.jpg,0
Quirec_00335.jpg,0
Quirec_00336.jpg,0
Quirec_00337.jpg,0
Quirec_00338.jpg,0
Quirec_00339.jpg,0
Quirec_00340.jpg,0
Quirec_00341.jpg,0
Quirec_00342.jpg,0
Quirec_00343.jpg,0
Quirec_00344.jpg,0
Quirec_00345.jpg,0
Quirec_00346.jpg,0
Quirec_00347.jpg,0
Quirec_00348.jpg,0
Quirec_00349.jpg,0
Quirec_00350.jpg,0
Quirec_00351.jpg,0
Quirec_00352.jpg,0
Quirec_00353.jpg,0
Quirec_00354.jpg,0
Quirec_00355.jpg,0
Quirec_00356.jpg,0
Quirec_00357.jpg,0
Quirec_00358.jpg,0
Quirec_00359.jpg,0
Quirec_00360.jpg,0
Quirec_00361.jpg,0
Quirec_00362.jpg,0
Quirec_00363.jpg,0
Quirec_00364.jpg,0
Quirec_00365.jpg,0
Quirec_00366.jpg,0
Quirec_00367.jpg,0
Quirec_00368.jpg,0
Quirec_00369.jpg,0
Quirec_00370.jpg,0
Quirec_00371.jpg,0
Quirec_00372.jpg,0
Quirec_00373.jpg,0
Quirec_00374.jpg,0
Quirec_00375.jpg,0
Quirec_00376.jpg,0
Quirec_00377.jpg,0
Quirec_00378.jpg,0
Quirec_00379.jpg,0
Quirec_00380.jpg,0
Quirec_00381.jpg,0
Quirec_00382.jpg,0
Quirec_00383.jpg,0
Quirec_00384.jpg,0
Quirec_00385.jpg,0
Quirec_00386.jpg,0
Quirec_00387.jpg,0
Quirec_00388.jpg,0
Quirec_00389.jpg,0
Quirec_00390.jpg,0
Quirec_00391.jpg,0
Quirec_00392.jpg,0
Quirec_00393.jpg,0
Quirec_00394.jpg,0
Quirec_00395.jpg,0
Quirec_00396.jpg,0
Quirec_00397.jpg,0
Quirec_00398.jpg,0
Quirec_00399.jpg,0
Quirec_00400.jpg,0
Quirec_00401.jpg,0
Quirec_00402.jpg,0
Quirec_00403.jpg,0
Quirec_00404.jpg,0
Quirec_00405.jpg,0
Quirec_00406.jpg,0
Quirec_00407.jpg,0
Quirec_00408.jpg,0
Quirec_00409.jpg,0
Quirec_00410.jpg,0
Quirec_00411.jpg,0
Quirec_00412.jpg,0
Quirec_00413.jpg,0
Quirec_00414.jpg,0
Quirec_00415.jpg,0
Quirec_00416.jpg,0
Quirec_00417.jpg,0
Quirec_00418.jpg,0
Quirec_00419.jpg,0
Quirec_00420.jpg,0
Quirec_00421.jpg,0
Quirec_00422.jpg,0
Quirec_00423.jpg,0
Quirec_00424.jpg,0
Quirec_00425.jpg,0
Quirec_00426.jpg,0
Quirec_00427.jpg,0
Quirec_00428.jpg,0
Quirec_00429.jpg,0
Quirec_00430.jpg,0
Quirec_00431.jpg,0
Quirec_00432.jpg,0
Quirec_00433.jpg,0
Quirec_00434.jpg,0
Quirec_00435.jpg,0
Quirec_00436.jpg,0
Quirec_00437.jpg,0
Quirec_00438.jpg,0
Quirec_00439.jpg,0
Quirec_00440.jpg,0
Quirec_00441.jpg,0
Quirec_00442.jpg,0
Quirec_00443.jpg,0
Quirec_00444.jpg,0
Quirec_00445.jpg,0
Quirec_00446.jpg,0
Quirec_00447.jpg,0
Quirec_00448.jpg,0
Quirec_00449.jpg,0
Quirec_00450.jpg,0
Quirec_00451.jpg,0
Quirec_00452.jpg,0
Quirec_00453.jpg,0
Quirec_00454.jpg,0
Quirec_00455.jpg,0
Quirec_00456.jpg,0
Quirec_00457.jpg,0
Quirec_00458.jpg,0
Quirec_00459.jpg,0
Quirec_00460.jpg,0
Quirec_00461.jpg,0
Quirec_00462.jpg,0
Quirec_00463.jpg,0
Quirec_00464.jpg,0
Quirec_00465.jpg,0
Quirec_00466.jpg,0
Quirec_00467.jpg,0
Quirec_00468.jpg,0
Quirec_00469.jpg,0
Quirec_00470.jpg,0
Quirec_00471.jpg,0
Quirec_00472.jpg,0
Quirec_00473.jpg,0
Quirec_00474.jpg,0
Quirec_00475.jpg,0
Quirec_00476.jpg,0
Quirec_00477.jpg,0
Quirec_00478.jpg,0
Quirec_00479.jpg,0
Quirec_00480.jpg,0
Quirec_00481.jpg,0
Quirec_00482.jpg,0
Quirec_00483.jpg,0
Quirec_00484.jpg,0
Quirec_00485.jpg,0
Quirec_00486.jpg,0
Quirec_00487.jpg,0
Quirec_00488.jpg,0
Quirec_00489.jpg,0
Quirec_00490.jpg,0
Quirec_00491.jpg,0
Quirec_00492.jpg,0
Quirec_00493.jpg,0
Quirec_00494.jpg,0
Quirec_00495.jpg,0
Quirec_00496.jpg,0
Quirec_00497.jpg,0
Quirec_00498.jpg,0
Quirec_00499.jpg,0
Quirec_00500.jpg,0
Quirec_00501.jpg,0
Quirec_00502.jpg,0
Quirec_00503.jpg,0
Quirec_00504.jpg,0
Quirec_00505.jpg,0
Quirec_00506.jpg,0
Quirec_00507.jpg,0
Quirec_00508.jpg,0
Quirec_00509.jpg,0
Quirec_00510.jpg,0
Quirec_00511.jpg,0
Quirec_00512.jpg,0
Quirec_00513.jpg,0
Quirec_00514.jpg,0
Quirec_00515.jpg,0
Quirec_00516.jpg,0
Quirec_00517.jpg,0
Quirec_00518.jpg,0
Quirec_00519.jpg,0
Quirec_00520.jpg,0
Quirec_00521.jpg,0
Quirec_00522.jpg,0
Quirec_00523.jpg,0
Quirec_00524.jpg,0
Quirec_00525.jpg,0
Quirec_00526.jpg,0
Quirec_00527.jpg,0
Quirec_00528.jpg,0
Quirec_00529.jpg,0
Quirec_00530.jpg,0
Quirec_00531.jpg,0
Quirec_00532.jpg,0
Quirec_00533.jpg,0
Quirec_00534.jpg,0
Quirec_00535.jpg,0
Quirec_00536.jpg,0
Quirec_00537.jpg,0
Quirec_00538.jpg,0
Quirec_00539.jpg,0
Quirec_00540.jpg,0
Quirec_00541.jpg,0
Quirec_00542.jpg,0
Quirec_00543.jpg,0
Quirec_00544.jpg,0
Quirec_00545.jpg,0
Quirec_00546.jpg,0
Quirec_00547.jpg,0
Quirec_00548.jpg,0
Quirec_00549.jpg,0
Quirec_00550.jpg,0
Quirec_00551.jpg,0
Quirec_00552.jpg,0
Quirec_00553.jpg,0
Quirec_00554.jpg,0
Quirec_00555.jpg,0
Quirec_00556.jpg,0
Quirec_00557.jpg,0
Quirec_00558.jpg,0
Quirec_00559.jpg,0
Quirec_00560.jpg,0
Quirec_00561.jpg,0
Quirec_00562.jpg,0
Quirec_00563.jpg,0
Quirec_00564.jpg,0
Quirec_00565.jpg,0
Quirec_00566.jpg,0
Quirec_00567.jpg,0
Quirec_00568.jpg,0
Quirec_00569.jpg,0
Quirec_00570.jpg,0
Quirec_00571.jpg,0
Quirec_00572.jpg,0
Quirec_00573.jpg,0
Quirec_00574.jpg,0
Quirec_00575.jpg,0
Quirec_00576.jpg,0
Quirec_00577.jpg,0
Quirec_00578.jpg,0
Quirec_00579.jpg,0
Quirec_00580.jpg,0
Quirec_00581.jpg,0
Quirec_00582.jpg,0
Quirec_00583.jpg,0
Quirec_00584.jpg,0
Quirec_00585.jpg,0
Quirec_00586.jpg,0
Quirec_00587.jpg,0
Quirec_00588.jpg,0
Quirec_00589.jpg,0
Quirec_00590.jpg,0
Quirec_00591.jpg,0
Quirec_00592.jpg,0
Quirec_00593.jpg,0
Quirec_00594.jpg,0
Quirec_00595.jpg,0
Quirec_00596.jpg,0
Quirec_00597.jpg,0
Quirec_00598.jpg,0
Quirec_00599.jpg,0
Quirec_00600.jpg,0
Quirec_00601.jpg,0
Quirec_00602.jpg,0
Quirec_00603.jpg,0
Quirec_00604.jpg,0
Quirec_00605.jpg,0
Quirec_00606.jpg,0
Quirec_00607.jpg,0
Quirec_00608.jpg,0
Quirec_00609.jpg,0
Quirec_00610.jpg,0
Quirec_00611.jpg,0
Quirec_00612.jpg,0
Quirec_00613.jpg,0
Quirec_00614.jpg,0
Quirec_00615.jpg,0
Quirec_00616.jpg,0
Quirec_00617.jpg,0
Quirec_00618.jpg,0
Quirec_00619.jpg,0
Quirec_00620.jpg,0
Quirec_00621.jpg,0
Quirec_00622.jpg,0
Quirec_00623.jpg,0
Quirec_00624.jpg,0
Quirec_00625.jpg,0
Quirec_00626.jpg,0
Quirec_00627.jpg,0
Quirec_00628.jpg,0
Quirec_00629.jpg,0
Quirec_00630.jpg,0
Quirec_00631.jpg,0
Quirec_00632.jpg,0
Quirec_00633.jpg,0
Quirec_00634.jpg,0
Quirec_00635.jpg,0
Quirec_00636.jpg,0
Quirec_00637.jpg,0
Quirec_00638.jpg,0
Quirec_00639.jpg,0
Quirec_00640.jpg,0
Quirec_00641.jpg,0
Quirec_00642.jpg,0
Quirec_00643.jpg,0
Quirec_00644.jpg,0
Quirec_00645.jpg,0
Quirec_00646.jpg,0
Quirec_00647.jpg,0
Quirec_00648.jpg,0
Quirec_00649.jpg,0
Quirec_00650.jpg,0
Quirec_00651.jpg,0
Quirec_00652.jpg,0
Quirec_00653.jpg,0
Quirec_00654.jpg,0
Quirec_00655.jpg,0
Quirec_00656.jpg,0
Quirec_00657.jpg,0
Quirec_00658.jpg,0
Quirec_00659.jpg,0
Quirec_00660.jpg,0
Quirec_00661.jpg,0
Quirec_00662.jpg,0
Quirec_00663.jpg,0
Quirec_00664.jpg,0
Quirec_00665.jpg,0
Quirec_00666.jpg,0
Quirec_00667.jpg,0
Quirec_00668.jpg,0
Quirec_00669.jpg,0
Quirec_00670.jpg,0
Quirec_00671.jpg,0
Quirec_00672.jpg,0
Quirec_00673.jpg,0
Quirec_00674.jpg,0
Quirec_00675.jpg,0
Quirec_00676.jpg,0
Quirec_00677.jpg,0
Quirec_00678.jpg,0
Quirec_00679.jpg,0
Quirec_00680.jpg,0
Quirec_00681.jpg,0
Quirec_00682.jpg,0
Quirec_00683.jpg,0
Quirec_00684.jpg,0
Quirec_00685.jpg,0
Quirec_00686.jpg,0
Quirec_00687.jpg,0
Quirec_00688.jpg,0
Quirec_00689.jpg,0
Quirec_00690.jpg,0
Quirec_00691.jpg,0
Quirec_00692.jpg,0
Quirec_00693.jpg,0
Quirec_00694.jpg,0
Quirec_00695.jpg,0
Quirec_00696.jpg,0
Quirec_00697.jpg,0
Quirec_00698.jpg,0
Quirec_00699.jpg,0
Quirec_00700.jpg,0
Quirec_00701.jpg,0
Quirec_00702.jpg,0
Quirec_00703.jpg,0
Quirec_00704.jpg,0
Quirec_00705.jpg,0
Quirec_00706.jpg,0
Quirec_00707.jpg,0
Quirec_00708.jpg,0
Quirec_00709.jpg,0
Quirec_00710.jpg,0
Quirec_00711.jpg,0
Quirec_00712.jpg,0
Quirec_00713.jpg,0
Quirec_00714.jpg,0
Quirec_00715.jpg,0
Quirec_00716.jpg,0
Quirec_00717.jpg,0
Quirec_00718.jpg,0
Quirec_00719.jpg,0
Quirec_00720.jpg,0
Quirec_00721.jpg,0
Quirec_00722.jpg,0
Quirec_00723.jpg,0
Quirec_00724.jpg,0
Quirec_00725.jpg,0
Quirec_00726.jpg,0
Quirec_00727.jpg,0
Quirec_00728.jpg,0
Quirec_00729.jpg,0
Quirec_00730.jpg,0
Quirec_00731.jpg,0
Quirec_00732.jpg,0
Quirec_00733.jpg,0
Quirec_00734.jpg,0
Quirec_00735.jpg,0
Quirec_00736.jpg,0
Quirec_00737.jpg,0
Quirec_00738.jpg,0
Quirec_00739.jpg,0
Quirec_00740.jpg,0
Quirec_00741.jpg,0
Quirec_00742.jpg,0
Quirec_00743.jpg,0
Quirec_00744.jpg,0
Quirec_00745.jpg,0
Quirec_00746.jpg,0
Quirec_00747.jpg,0
Quirec_00748.jpg,0
Quirec_00749.jpg,0
Quirec_00750.jpg,0
Quirec_00751.jpg,0
Quirec_00752.jpg,0
Quirec_00753.jpg,0
Quirec_00754.jpg,0
Quirec_00755.jpg,0
Quirec_00756.jpg,0
Quirec_00757.jpg,0
Quirec_00758.jpg,0
Quirec_00759.jpg,0
Quirec_00760.jpg,0
Quirec_00761.jpg,0
Quirec_00762.jpg,0
Quirec_00763.jpg,0
Quirec_00764.jpg,0
Quirec_00765.jpg,0
Quirec_00766.jpg,0
Quirec_00767.jpg,0
Quirec_00768.jpg,0
Quirec_00769.jpg,0
Quirec_00770.jpg,0
Quirec_00771.jpg,0
Quirec_00772.jpg,0
Quirec_00773.jpg,0
Quirec_00774.jpg,0
Quirec_00775.jpg,0
Quirec_00776.jpg,0
Quirec_00777.jpg,0
Quirec_00778.jpg,0
Quirec_00779.jpg,0
Quirec_00780.jpg,0
Quirec_00781.jpg,0
Quirec_00782.jpg,0
Quirec_00783.jpg,0
Quirec_00784.jpg,0
Quirec_00785.jpg,0
Quirec_00786.jpg,0
Quirec_00787.jpg,0
Quirec_00788.jpg,0
Quirec_00789.jpg,0
Quirec_00790.jpg,0
Quirec_00791.jpg,0
Quirec_00792.jpg,0
Quirec_00793.jpg,0
Quirec_00794.jpg,0
Quirec_00795.jpg,0
Quirec_00796.jpg,0
Quirec_00797.jpg,0
Quirec_00798.jpg,0
Quirec_00799.jpg,0
Quirec_00800.jpg,0
Quirec_00801.jpg,0
Quirec_00802.jpg,0
Quirec_00803.jpg,0
Quirec_00804.jpg,0
Quirec_00805.jpg,0
Quirec_00806.jpg,0
Quirec_00807.jpg,0
Quirec_00808.jpg,0
Quirec_00809.jpg,0
Quirec_00810.jpg,0
Quirec_00811.jpg,0
Quirec_00812.jpg,0
Quirec_00813.jpg,0
Quirec_00814.jpg,0
Quirec_00815.jpg,0
Quirec_00816.jpg,0
Quirec_00817.jpg,0
Quirec_00818.jpg,0
Quirec_00819.jpg,0
Quirec_00820.jpg,0
Quirec_00821.jpg,0
Quirec_00822.jpg,0
Quirec_00823.jpg,0
Quirec_00824.jpg,0
Quirec_00825.jpg,0
Quirec_00826.jpg,0
Quirec_00827.jpg,0
Quirec_00828.jpg,0
Quirec_00829.jpg,0
Quirec_00830.jpg,0
Quirec_00831.jpg,0
Quirec_00832.jpg,0
Quirec_00833.jpg,0
Quirec_00834.jpg,0
Quirec_00835.jpg,0
Quirec_00836.jpg,0
Quirec_00837.jpg,0
Quirec_00838.jpg,0
Quirec_00839.jpg,0
Quirec_00840.jpg,0
Quirec_00841.jpg,0
Quirec_00842.jpg,0
Quirec_00843.jpg,0
Quirec_00844.jpg,0
Quirec_00845.jpg,0
Quirec_00846.jpg,0
Quirec_00847.jpg,0
Quirec_00848.jpg,0
Quirec_00849.jpg,0
Quirec_00850.jpg,0
Quirec_00851.jpg,0
Quirec_00852.jpg,0
Quirec_00853.jpg,0
Quirec_00854.jpg,0
Quirec_00855.jpg,0
Quirec_00856.jpg,0
Quirec_00857.jpg,0
Quirec_00858.jpg,0
Quirec_00859.jpg,0
Quirec_00860.jpg,0
Quirec_00861.jpg,0
Quirec_00862.jpg,0
Quirec_00863.jpg,0
Quirec_00864.jpg,0
Quirec_00865.jpg,0
Quirec_00866.jpg,0
Quirec_00867.jpg,0
Quirec_00868.jpg,0
Quirec_00869.jpg,0
Quirec_00870.jpg,0
Quirec_00871.jpg,0
Quirec_00872.jpg,0
Quirec_00873.jpg,0
Quirec_00874.jpg,0
Quirec_00875.jpg,0
Quirec_00876.jpg,0
Quirec_00877.jpg,0
Quirec_00878.jpg,0
Quirec_00879.jpg,0
Quirec_00880.jpg,0
Quirec_00881.jpg,0
Quirec_00882.jpg,0
Quirec_00883.jpg,0
Quirec_00884.jpg,0
Quirec_00885.jpg,0
Quirec_00886.jpg,0
Quirec_00887.jpg,0
Quirec_00888.jpg,0
Quirec_00889.jpg,0
Quirec_00890.jpg,0
Quirec_00891.jpg,0
Quirec_00892.jpg,0
Quirec_00893.jpg,0
Quirec_00894.jpg,0
Quirec_00895.jpg,0
Quirec_00896.jpg,0
Quirec_00897.jpg,0
Quirec_00898.jpg,0
Quirec_00899.jpg,0
Quirec_00900.jpg,0
Quirec_00901.jpg,0
Quirec_00902.jpg,0
Quirec_00903.jpg,0
Quirec_00904.jpg,0
Quirec_00905.jpg,0
Quirec_00906.jpg,0
Quirec_00907.jpg,0
Quirec_00908.jpg,0
Quirec_00909.jpg,0
Quirec_00910.jpg,0
Quirec_00911.jpg,0
Quirec_00912.jpg,0
Quirec_00913.jpg,0
Quirec_00914.jpg,0
Quirec_00915.jpg,0
Quirec_00916.jpg,0
Quirec_00917.jpg,0
Quirec_00918.jpg,0
Quirec_00919.jpg,0
Quirec_00920.jpg,0
Quirec_00921.jpg,0
Quirec_00922.jpg,0
Quirec_00923.jpg,0
Quirec_00924.jpg,0
Quirec_00925.jpg,0
Quirec_00926.jpg,0
Quirec_00927.jpg,0
Quirec_00928.jpg,0
Quirec_00929.jpg,0
Quirec_00930.jpg,0.002
Quirec_00931.jpg,0.004
Quirec_00932.jpg,0.006
Quirec_00933.jpg,0.008
Quirec_00934.jpg,0.01
Quirec_00935.jpg,0.012
Quirec_00936.jpg,0.014
Quirec_00937.jpg,0.016
Quirec_00938.jpg,0.018
Quirec_00939.jpg,0.018
Quirec_00940.jpg,0.018
Quirec_00941.jpg,0.018
Quirec_00942.jpg,0.018
Quirec_00943.jpg,0.018
Quirec_00944.jpg,0.018
Quirec_00945.jpg,0.018
Quirec_00946.jpg,0.018
Quirec_00947.jpg,0.018
Quirec_00948.jpg,0.018
Quirec_00949.jpg,0.018
Quirec_00950.jpg,0.018
Quirec_00951.jpg,0.018
Quirec_00952.jpg,0.018
Quirec_00953.jpg,0.018
Quirec_00954.jpg,0.018
Quirec_00955.jpg,0.018
Quirec_00956.jpg,0.018
Quirec_00957.jpg,0.018
Quirec_00958.jpg,0.018
Quirec_00959.jpg,0.018
Quirec_00960.jpg,0.018
Quirec_00961.jpg,0.018
Quirec_00962.jpg,0.018
Quirec_00963.jpg,0.018
Quirec_00964.jpg,0.018
Quirec_00965.jpg,0.018
Quirec_00966.jpg,0.018
Quirec_00967.jpg,0.018
Quirec_00968.jpg,0.018
Quirec_00969.jpg,0.018
Quirec_00970.jpg,0.018
Quirec_00971.jpg,0.018
Quirec_00972.jpg,0.018
Quirec_00973.jpg,0.018
Quirec_00974.jpg,0.018
Quirec_00975.jpg,0.018
Quirec_00976.jpg,0.018
Quirec_00977.jpg,0.018
Quirec_00978.jpg,0.018
Quirec_00979.jpg,0.018
Quirec_00980.jpg,0.018
Quirec_00981.jpg,0.018
Quirec_00982.jpg,0.018
Quirec_00983.jpg,0.018
Quirec_00984.jpg,0.018
Quirec_00985.jpg,0.018
Quirec_00986.jpg,0.018
Quirec_00987.jpg,0.018
Quirec_00988.jpg,0.018
Quirec_00989.jpg,0.018
